Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
8/26/2019,3.720000029,4.039999962,3.650000095,3.819999933,10319400,0,0
8/23/2019,3.839999914,3.900000095,3.559999943,3.650000095,8660900,0,0
8/22/2019,3.970000029,4.25,3.720000029,3.869999886,29177300,0,0
8/21/2019,3.5,3.619999886,3.440000057,3.539999962,5910900,0,0
8/20/2019,3.349999905,3.460000038,3.279999971,3.420000076,4260000,0,0
8/19/2019,3.369999886,3.470000029,3.339999914,3.380000114,2887500,0,0
8/16/2019,3.25,3.359999895,3.210000038,3.319999933,3130700,0,0
8/15/2019,3.319999933,3.410000086,3.150000095,3.210000038,5888400,0,0
8/14/2019,3.390000105,3.420000076,3.190000057,3.319999933,6081900,0,0
8/13/2019,3.480000019,3.75999999,3.470000029,3.470000029,4504500,0,0
8/12/2019,3.579999924,3.619999886,3.440000057,3.50999999,2677600,0,0
8/9/2019,3.829999924,3.859999895,3.589999914,3.589999914,3079400,0,0
8/8/2019,3.839999914,3.910000086,3.769999981,3.890000105,2306700,0,0
8/7/2019,3.74000001,3.849999905,3.660000086,3.809999943,5856100,0,0
8/6/2019,3.730000019,3.819999933,3.630000114,3.809999943,5157400,0,0
8/5/2019,3.720000029,3.75,3.579999924,3.710000038,5681800,0,0
8/2/2019,3.829999924,3.890000105,3.75,3.779999971,3594700,0,0
8/1/2019,4.019999981,4.059999943,3.779999971,3.839999914,5596500,0,0
7/31/2019,4.03000021,4.179999828,4,4.019999981,5208900,0,0
7/30/2019,4.099999905,4.130000114,3.900000095,4.03000021,5271400,0,0
7/29/2019,4.019999981,4.159999847,4.019999981,4.119999886,4327100,0,0
7/26/2019,4,4.079999924,3.960000038,4.010000229,3209000,0,0
7/25/2019,4.099999905,4.320000172,3.970000029,3.980000019,5790000,0,0
7/24/2019,4.079999924,4.199999809,4.050000191,4.079999924,6020600,0,0
7/23/2019,4.150000095,4.199999809,3.980000019,4.090000153,7703500,0,0
7/22/2019,4.329999924,4.400000095,4.119999886,4.139999866,5488700,0,0
7/19/2019,4.21999979,4.420000076,4.21999979,4.320000172,10946500,0,0
7/18/2019,4.389999866,4.420000076,4.119999886,4.199999809,8585700,0,0
7/17/2019,4.630000114,4.639999866,4.329999924,4.380000114,7643100,0,0
7/16/2019,4.760000229,4.809999943,4.630000114,4.630000114,5970000,0,0
7/15/2019,4.869999886,4.889999866,4.75,4.75,3068400,0,0
7/12/2019,4.860000134,4.929999828,4.809999943,4.909999847,4392200,0,0
7/11/2019,4.980000019,5.010000229,4.730000019,4.840000153,16778200,0,0
7/10/2019,5.349999905,5.369999886,5.170000076,5.179999828,10853300,0,0
7/9/2019,5.480000019,5.550000191,5.28000021,5.309999943,11721900,0,0
7/8/2019,5.5,5.53000021,5.420000076,5.449999809,6592700,0,0
7/5/2019,5.300000191,5.639999866,5.269999981,5.519999981,12894600,0,0
7/3/2019,5.409999847,5.429999828,5.269999981,5.309999943,2562100,0,0
7/2/2019,5.349999905,5.449999809,5.320000172,5.380000114,5643500,0,0
7/1/2019,5.53000021,5.570000172,5.340000153,5.360000134,4310800,0,0
6/28/2019,5.53000021,5.579999924,5.440000057,5.46999979,3896400,0,0
6/27/2019,5.460000038,5.590000153,5.429999828,5.539999962,3756000,0,0
6/26/2019,5.46999979,5.519999981,5.380000114,5.46999979,3551800,0,0
6/25/2019,5.340000153,5.53000021,5.320000172,5.449999809,3085400,0,0
6/24/2019,5.409999847,5.46999979,5.28000021,5.369999886,4823300,0,0
6/21/2019,5.519999981,5.519999981,5.309999943,5.420000076,8954300,0,0
6/20/2019,5.659999847,5.690000057,5.519999981,5.53000021,3933800,0,0
6/19/2019,5.75,5.75,5.610000134,5.630000114,2973300,0,0
6/18/2019,5.710000038,5.829999924,5.670000076,5.730000019,4070400,0,0
6/17/2019,5.630000114,5.809999943,5.599999905,5.699999809,3686500,0,0
6/14/2019,5.699999809,5.829999924,5.610000134,5.630000114,5304600,0,0
6/13/2019,5.550000191,5.730000019,5.489999771,5.699999809,5840800,0,0
6/12/2019,5.679999828,5.800000191,5.5,5.5,4914300,0,0
6/11/2019,5.53000021,5.849999905,5.489999771,5.71999979,13423800,0,0
6/10/2019,5.369999886,5.550000191,5.289999962,5.440000057,18926500,0,0
6/7/2019,5.130000114,5.230000019,4.989999771,5.019999981,10591300,0,0
6/6/2019,4.980000019,5.130000114,4.840000153,5.130000114,13558000,0,0
6/5/2019,5.489999771,5.590000153,4.710000038,5.039999962,39354200,0,0
6/4/2019,7.579999924,7.849999905,7.519999981,7.820000172,10430100,0,0
6/3/2019,7.579999924,7.650000095,7.420000076,7.46999979,5229100,0,0
5/31/2019,7.46999979,7.659999847,7.320000172,7.579999924,3983100,0,0
5/30/2019,7.570000172,7.699999809,7.53000021,7.599999905,2695200,0,0
5/29/2019,7.730000019,7.75,7.389999866,7.570000172,4127700,0,0
5/28/2019,7.849999905,7.989999771,7.739999771,7.739999771,2732800,0,0
5/24/2019,7.710000038,7.860000134,7.710000038,7.820000172,2542100,0,0
5/23/2019,7.840000153,7.860000134,7.670000076,7.699999809,3919500,0,0
5/22/2019,8.069999695,8.079999924,7.760000229,7.900000095,4516100,0,0
5/21/2019,8.069999695,8.140000343,7.889999866,8.130000114,5697100,0,0
5/20/2019,8.460000038,8.520000458,7.980000019,8.06000042,5043600,0,0
5/17/2019,8.539999962,8.779999733,8.539999962,8.609999657,1967300,0,0
5/16/2019,8.739999771,8.840000153,8.640000343,8.670000076,1751000,0,0
5/15/2019,8.43999958,8.710000038,8.43999958,8.68999958,2253500,0,0
5/14/2019,8.319999695,8.550000191,8.239999771,8.529999733,2612900,0,0
5/13/2019,8.329999924,8.369999886,8.170000076,8.260000229,3043200,0,0
5/10/2019,8.520000458,8.579999924,8.359999657,8.479999542,2301500,0,0
5/9/2019,8.600000381,8.649999619,8.479999542,8.520000458,2339500,0,0
5/8/2019,8.75,8.850000381,8.649999619,8.68999958,2062400,0,0
5/7/2019,8.770000458,8.920000076,8.68999958,8.770000458,2591600,0,0
5/6/2019,8.850000381,8.920000076,8.659999847,8.850000381,2406200,0,0
5/3/2019,8.81000042,8.989999771,8.770000458,8.970000267,2179600,0,0
5/2/2019,8.510000229,8.829999924,8.510000229,8.770000458,3116900,0,0
5/1/2019,8.659999847,8.789999962,8.470000267,8.510000229,3538900,0,0
4/30/2019,8.800000191,8.850000381,8.649999619,8.649999619,3207700,0,0
4/29/2019,8.890000343,8.899999619,8.710000038,8.760000229,2548100,0,0
4/26/2019,8.930000305,9.029999733,8.880000114,8.890000343,2306800,0,0
4/25/2019,8.989999771,9,8.720000267,8.949999809,2627000,0,0
4/24/2019,8.899999619,9.06000042,8.890000343,9.010000229,4106100,0,0
4/23/2019,8.640000343,8.970000267,8.640000343,8.890000343,4452300,0,0
4/22/2019,8.75,8.819999695,8.529999733,8.649999619,6278700,0,0
4/18/2019,8.859999657,9.029999733,8.739999771,8.770000458,3814200,0,0
4/17/2019,9.109999657,9.119999886,8.75,8.93999958,3921100,0,0
4/16/2019,9,9.149999619,8.949999809,9.079999924,4720000,0,0
4/15/2019,9.270000458,9.350000381,8.81000042,8.93999958,5527400,0,0
4/12/2019,9.789999962,9.829999924,9.289999962,9.319999695,4778500,0,0
4/11/2019,9.979999542,9.979999542,9.739999771,9.760000229,2545200,0,0
4/10/2019,9.880000114,10.01000023,9.880000114,9.970000267,2807200,0,0
4/9/2019,9.850000381,10,9.81000042,9.819999695,2978500,0,0
4/8/2019,9.789999962,10.07999992,9.729999542,9.93999958,4551000,0,0
4/5/2019,9.960000038,10.01000023,9.789999962,9.859999657,5743600,0,0
4/4/2019,9.739999771,10.06000042,9.649999619,10.02999973,7917800,0,0
4/3/2019,8.859999657,10.02999973,8.819999695,9.630000114,26597900,0,0
4/2/2019,10.36999989,10.40999985,10.09000015,10.10000038,8670200,0,0
4/1/2019,10.28999996,10.42000008,10.03999996,10.36999989,4415700,0,0
3/29/2019,10.21000004,10.35999966,10.14999962,10.15999985,2919000,0,0
3/28/2019,10.35999966,10.48999977,10.06999969,10.18999958,3122300,0,0
3/27/2019,10.36999989,10.53999996,10.25,10.28999996,2606200,0,0
3/26/2019,10.10999966,10.43999958,10.09000015,10.35000038,3535100,0,0
3/25/2019,10.46000004,10.48999977,10.06999969,10.14000034,4486200,0,0
3/22/2019,10.64999962,10.65999985,10.43999958,10.44999981,3289000,0,0
3/21/2019,10.47000027,10.72999954,10.35000038,10.55000019,3205300,0,0
3/20/2019,10.96000004,10.96000004,10.39999962,10.5,4103900,0,0
3/19/2019,11.06999969,11.23999977,10.89999962,10.96000004,3089900,0,0
3/18/2019,11.09000015,11.17000008,10.97999954,11.06999969,2451200,0,0
3/15/2019,10.98999977,11.11999989,10.89999962,11.06000042,3537400,0,0
3/14/2019,11.31000042,11.34000015,10.89999962,10.94999981,2839600,0.38,0
3/13/2019,11.16131245,11.2580313,11.09360981,11.19999981,2191600,0,0
3/12/2019,10.90984418,11.17098452,10.86148476,11.09360981,2164900,0,0
3/11/2019,10.61968862,10.90984424,10.53264276,10.89050102,2703600,0,0
3/8/2019,10.70673571,10.85181398,10.39723686,10.61001778,6171600,0,0
3/7/2019,11.18065669,11.27737461,11.0645937,11.20967197,1811400,0,0
3/6/2019,11.27737436,11.4804832,11.18065643,11.18065643,3312900,0,0
3/5/2019,11.6835924,11.70293654,10.98721908,11.21934414,5537900,0,0
3/4/2019,11.40310855,11.46114005,11.09360972,11.19032764,2228600,0,0
3/1/2019,11.49015502,11.61588915,11.36442089,11.36442089,1901200,0,0
2/28/2019,11.3063899,11.47081139,11.20967198,11.31606197,2820200,0,0
2/27/2019,11.27737436,11.5385147,11.23868701,11.28704643,3397300,0,0
2/26/2019,11.16131205,11.32573353,11.12262469,11.25803089,2158000,0,0
2/25/2019,11.00656278,11.41278046,11.00656278,11.17098427,3594500,0,0
2/22/2019,10.6583769,11.00656309,10.6583769,10.99689102,3249500,0,0
2/21/2019,10.86148468,10.91951617,10.64870469,10.6680479,2489200,0,0
2/20/2019,10.86148427,10.92918783,10.78410956,10.83246899,2960500,0,0
2/19/2019,11.08393724,11.09360931,10.76476635,10.83246899,3305600,0,0
2/15/2019,10.95820326,11.06459325,10.90984384,11.0549221,2211800,0,0
2/14/2019,10.99689067,11.04525009,10.87115654,10.95820332,2468500,0,0
2/13/2019,11.18065659,11.36442129,11.00656303,11.09360981,2132800,0,0
2/12/2019,10.92918808,11.20967162,10.92918808,11.17098427,2678000,0,0
2/11/2019,11.00656248,11.01623455,10.79378158,10.92918777,1918600,0,0
2/8/2019,11.016235,11.11295292,10.93886029,10.97754765,1801200,0,0
2/7/2019,11.02590625,11.20967187,10.86148476,11.09360981,2021100,0,0
2/6/2019,11.23868751,11.31606223,11.0259066,11.13229752,3479600,0,0
2/5/2019,10.98721884,11.42245274,10.9775477,11.4031086,4271100,0,0
2/4/2019,10.87115689,11.10328102,10.63903276,10.99689102,4271500,0,0
2/1/2019,10.93886025,11.05492232,10.81312612,10.87115669,3477400,0,0
1/31/2019,10.803454,11.15164018,10.73575136,10.96787548,6049600,0,0
1/30/2019,10.88082841,10.99689047,10.74542221,10.83246899,6151000,0,0
1/29/2019,11.98342013,12.08981012,10.74542291,10.9098444,32870300,0,0
1/28/2019,15.22348861,15.27184804,14.49810001,14.99136448,2984900,0,0
1/25/2019,15.43626922,15.53298714,15.21381624,15.37823772,1915100,0,0
1/24/2019,14.97202013,15.28151989,14.93333277,15.28151989,1282000,0,0
1/23/2019,14.80759958,15.05906693,14.63350603,14.97202015,1837000,0,0
1/22/2019,15.29119207,15.37823793,14.6625214,14.76891232,3188700,0,0
1/18/2019,15.494301,16.34542281,15.35889479,15.40725422,8547200,0,0
1/17/2019,14.98169195,15.31053492,14.79792725,15.25250435,1743000,0,0
1/16/2019,15.05906681,15.36856657,14.87530211,15.16545773,1992600,0,0
1/15/2019,15.08808263,15.12676998,14.6915361,15.02037907,2228200,0,0
1/14/2019,15.32020679,15.61036148,15.05906646,15.12677002,3610900,0,0
1/11/2019,15.33954995,15.52331465,15.2525041,15.32987881,2419800,0,0
1/10/2019,15.2234879,15.47495616,15.01070792,15.43626881,2904800,0,0
1/9/2019,15.32020691,15.85215779,15.20414484,15.45561218,3554500,0,0
1/8/2019,14.99136436,15.36856676,14.65284931,15.29119205,3443800,0,0
1/7/2019,14.61416189,15.29119198,14.4497404,14.97202015,4718000,0,0
1/4/2019,13.5696022,14.78825524,13.2504313,14.73989582,11915700,0,0
1/3/2019,12.55405801,12.82487041,12.27357446,12.54438686,1750400,0,0
1/2/2019,12.04145025,12.74749561,12.01243496,12.6411047,2124200,0,0
12/31/2018,11.92538804,12.254231,11.90604482,12.20587158,2790300,0,0
12/28/2018,11.80932583,12.0801373,11.61588906,11.87702847,2026300,0,0
12/27/2018,11.8383412,11.84801327,11.24835883,11.78031063,1834600,0,0
12/26/2018,11.33540562,11.99309063,11.18065621,11.99309063,2404200,0,0
12/24/2018,11.57720205,11.62556147,11.25803115,11.28704643,1328500,0,0
12/21/2018,11.98341942,12.26390296,11.38376498,11.56752968,4423000,0,0
12/20/2018,12.18652861,12.51537066,11.80932621,12.02210712,2671200,0,0
12/19/2018,12.34127839,12.55405838,12.10915426,12.16718483,2425900,0,0
12/18/2018,12.23488687,12.60241719,12.19619952,12.31226158,2594900,0,0
12/17/2018,12.24455919,12.67012101,12.1381692,12.23488712,2255700,0,0
12/14/2018,12.27357451,12.5734022,12.27357451,12.34127808,1663700,0,0
12/13/2018,12.80552659,12.92158866,12.25423155,12.37029362,2436600,0,0
12/12/2018,12.631434,13.0860102,12.55405837,12.79585457,1817800,0,0
12/11/2018,12.91191699,12.96027549,12.42832461,12.52504253,2338200,0,0
12/10/2018,12.94093284,12.99896342,12.40898101,12.79585457,2793700,0.38,0
12/7/2018,12.7413163,13.20207216,12.69430019,12.86355782,3402600,0,0
12/6/2018,12.69429957,12.94818599,12.44981654,12.75071907,3197200,0,0
12/4/2018,13.15505653,13.26789465,12.63788114,12.69430065,3733900,0,0
12/3/2018,12.9952021,13.14565293,12.72250976,13.04221821,4021200,0,0
11/30/2018,12.21473695,13.12684613,12.03607683,12.8447504,11906800,0,0
11/29/2018,14.15179362,14.31164784,13.67223097,13.75685978,4209600,0,0
11/28/2018,13.84148918,14.17060013,13.84148918,14.11418152,2643700,0,0
11/27/2018,13.5311838,14.07656847,13.35252278,13.84148884,4384700,0,0
11/26/2018,13.15505649,13.89790812,13.15505649,13.70984459,5903400,0,0
11/23/2018,12.88236419,12.93878369,12.3745922,12.69430065,2691800,0,0
11/21/2018,11.72577183,13.63461812,11.57532102,12.89176655,12480800,0,0
11/20/2018,11.84801406,12.1395123,11.41546749,11.54711151,6034900,0,0
11/19/2018,12.07369067,12.37459233,12.00786866,12.25235081,3450900,0,0
11/16/2018,12.2147378,12.2147378,11.70696582,12.02667427,5716700,0,0
11/15/2018,12.18652792,12.45922025,12.0078678,12.34638214,3029900,0,0
11/14/2018,13.24908722,13.26789312,12.11130185,12.18652725,3436100,0,0
11/13/2018,13.07042734,13.33371718,12.95758922,13.05162144,2308200,0,0
11/12/2018,13.78506965,13.89790776,13.03281464,13.05162144,2400200,0,0
11/9/2018,13.84148937,13.91671479,13.46536141,13.76626396,1671500,0,0
11/8/2018,14.01074579,14.12358481,13.89790768,13.97313309,2139300,0,0
11/7/2018,14.10477822,14.15179432,13.77566637,14.010746,2044300,0,0
11/6/2018,14.05776119,14.1517934,13.94492308,14.05776119,1896000,0,0
11/5/2018,14.62195286,14.63135626,14.0013428,14.09537411,1803600,0,0
11/2/2018,14.49971225,14.81942071,14.28343852,14.67837238,1665600,0,0
11/1/2018,13.73805392,14.43389034,13.72865142,14.43389034,2754300,0,0
10/31/2018,13.92611798,13.93552048,13.4089426,13.72865105,1738900,0,0
10/30/2018,13.70044048,14.20821245,13.54058626,13.79447269,2094100,0,0
10/29/2018,13.01400903,14.06716571,12.94818702,13.66282845,3168900,0,0
10/26/2018,13.56879611,13.56879611,12.82594454,12.89176655,2511100,0,0
10/25/2018,14.21761529,14.29284069,13.42774762,13.57819843,2274100,0,0
10/24/2018,14.38687367,14.6689694,14.17059994,14.17059994,2241300,0,0
10/23/2018,14.09537468,14.39627722,13.90731115,14.35866451,2395100,0,0
10/22/2018,13.93552034,14.31164829,13.81327883,14.21761608,2305500,0,0
10/19/2018,13.98253603,14.10477754,13.60640898,13.85089111,3106000,0,0
10/18/2018,14.38687293,14.49971104,14.010745,14.16119671,1478600,0,0
10/17/2018,14.37746945,14.55612956,13.89790681,14.40567875,1997900,0,0
10/16/2018,14.07656838,14.38687342,13.89790736,14.37747002,2040200,0,0
10/15/2018,13.92611754,14.17059967,13.89790733,13.99193954,1500100,0,0
10/12/2018,14.01074598,14.24582562,13.82268245,13.91671467,1927600,0,0
10/11/2018,13.90731098,14.19881012,13.77566607,13.78506947,2096000,0,0
10/10/2018,13.92611845,14.26463281,13.92611845,13.94492435,1962600,0,0
10/9/2018,14.03895598,14.52792115,13.82268225,13.87910175,2405700,0,0
10/8/2018,13.83208628,14.28343877,13.78507018,14.08597183,2260100,0,0
10/5/2018,13.9449243,14.03895652,13.70984466,13.80387688,2323700,0,0
10/4/2018,14.07656849,14.21761591,13.84148886,13.93552017,1521600,0,0
10/3/2018,14.10477787,14.26463209,13.86969824,14.02955246,2013600,0,0
10/2/2018,14.26463205,14.39627697,13.95432701,13.98253632,2878200,0,0
10/1/2018,14.36806679,14.61254982,14.08597105,14.36806679,4059800,0,0
9/28/2018,14.61255005,14.90404919,14.2834382,14.35866451,2525800,0,0
9/27/2018,14.74419452,14.81001653,14.5091149,14.62195301,2024200,0,0
9/26/2018,15.1767404,15.1767404,14.61254982,14.65956593,1901300,0,0
9/25/2018,14.70658172,15.12972486,14.38687328,15.06390285,2062500,0,0
9/24/2018,15.44003061,15.44003061,14.56553408,14.59374428,3577700,0,0
9/21/2018,15.46824038,15.75033521,15.44943358,15.53406239,3040900,0,0
9/20/2018,15.60928831,15.80675435,15.46824089,15.5058527,1604100,0,0
9/19/2018,15.515256,15.79735085,15.46824079,15.60928822,1798200,0,0
9/18/2018,15.44002957,15.68451259,15.37420756,15.51525497,1786800,0,0
9/17/2018,15.7127209,15.85377011,15.51525488,15.61869049,2232000,0.38,0
9/14/2018,15.59605296,15.6236247,15.13653459,15.43062782,3005400,0,0
9/13/2018,15.35710229,15.66038609,15.26520003,15.66038609,3689500,0,0
9/12/2018,14.86082465,15.40305649,14.86082465,15.31115246,3395800,0,0
9/11/2018,14.70458828,15.25601069,14.70458828,14.85163403,2791000,0,0
9/10/2018,14.85163368,15.02625115,14.58511305,14.70458794,2727700,0,0
9/7/2018,14.01530986,15.05382057,13.56498208,14.82406139,6795600,0,0
9/6/2018,14.84244253,14.93434655,13.85907353,14.83325195,6777200,0,0
9/5/2018,12.8389436,15.19167805,12.82975302,14.94353771,17471600,0,0
9/4/2018,12.10371363,12.95841806,12.02100019,12.91246605,5936000,0,0
8/31/2018,12.50808942,12.52647058,12.11290423,12.19561768,3724000,0,0
8/30/2018,12.85732423,12.85732423,12.42537758,12.48051929,3933400,0,0
8/29/2018,12.99517921,13.14222494,12.63675458,12.97679806,4099600,0,0
8/28/2018,13.51903018,13.55579161,12.86651407,12.89408493,6822000,0,0
8/27/2018,15.13653351,15.16410524,13.37198389,13.51902962,14694900,0,0
8/24/2018,15.40305588,15.47657875,14.8883958,15.21005726,4525600,0,0
8/23/2018,15.6052436,15.81662163,15.27439156,15.40305614,3583500,0,0
8/22/2018,15.2008697,15.87176615,15.17329797,15.60524464,6605600,0,0
8/21/2018,14.70458801,15.22843868,14.54835169,15.15491581,5193200,0,0
8/20/2018,14.15316518,14.68620641,14.10721405,14.56673241,3606900,0,0
8/17/2018,13.94178712,14.10721401,13.77636023,14.08883286,1633300,0,0
8/16/2018,14.28183007,14.30021122,13.98773861,13.98773861,1719700,0,0
8/15/2018,14.20830837,14.24506981,13.96016803,14.17154694,2097600,0,0
8/14/2018,14.03369147,14.3094018,13.96935831,14.2450695,1953400,0,0
8/13/2018,14.1072135,14.13478436,13.88664403,13.97854805,2100900,0,0
8/10/2018,13.95097772,14.33697321,13.87745485,14.0796423,2416400,0,0
8/9/2018,14.01530948,14.20830722,13.76716916,13.97854805,2342700,0,0
8/8/2018,13.89583446,14.07964162,13.79474074,14.01530933,2178900,0,0
8/7/2018,13.7120287,13.9877399,13.62012467,13.89583588,1953400,0,0
8/6/2018,13.6752663,13.76716945,13.54660085,13.65688515,2075000,0,0
8/3/2018,13.50064893,13.69364668,13.41793636,13.64769554,2557200,0,0
8/2/2018,13.42712591,13.58336222,13.24331875,13.43631649,2529100,0,0
8/1/2018,13.25250984,13.67526677,13.23412868,13.53741074,2079700,0,0
7/31/2018,13.52822032,13.53741002,13.24331856,13.24331856,2757500,0,0
7/30/2018,13.67526594,13.76716908,13.40874534,13.50983906,1577800,0,0
7/27/2018,13.70283825,13.75798084,13.37198532,13.62931538,1414500,0,0
7/26/2018,13.33522307,13.82231228,13.32603249,13.61093426,1689200,0,0
7/25/2018,13.50064921,13.50983979,13.09627344,13.3352232,3345000,0,0
7/24/2018,13.76716975,13.76716975,13.47307828,13.58336258,1542600,0,0
7/23/2018,13.83150256,13.86826399,13.58336223,13.68445683,1833800,0,0
7/20/2018,13.70283733,13.97854852,13.67526647,13.85907364,2147900,0,0
7/19/2018,13.39955493,13.81312127,13.32603207,13.71202755,1728400,0,0
7/18/2018,13.41793732,13.46388845,13.16060639,13.39955616,2049700,0,0
7/17/2018,13.941788,14.17154719,13.36279472,13.39955616,3045100,0,0
7/16/2018,14.03369062,14.13478434,13.84069288,13.98773861,1806500,0,0
7/13/2018,13.77636133,14.20830887,13.77636133,14.04288197,2332200,0,0
7/12/2018,13.55579251,13.89583601,13.54660193,13.86826515,1925900,0,0
7/11/2018,13.57417222,13.62931393,13.28927046,13.50983906,2287700,0,0
7/10/2018,14.27263981,14.28183039,13.61093401,13.65688515,2916700,0,0
